transaccion_id,customer_id,date_id,product_id,amount,transaction_type,balance_before,balance_after,channel,timestamp,is_fraud
592,39,75,3,-3211.33,Payment,8391.63,5180.299999999999,ATM,2024-03-15 23:49:00,0
593,74,61,3,3985.42,Withdrawal,70.66,4056.08,ATM,2024-03-01 00:29:00,0
594,128,3,9,1079.84,Payment,4757.57,5837.41,Branch,2024-01-03 14:26:00,0
595,154,4,10,-2552.87,Payment,12395.32,9842.45,,2024-01-04 01:11:00,0
596,168,19,6,-3546.26,Payment,13339.93,9793.67,ATM,2024-01-19 10:58:00,0
597,28,92,7,-3386.65,Withdrawal,12221.8,8835.15,,2024-04-01 14:47:00,0
598,10,154,2,-1771.78,Transfer,16405.29,14633.51,Branch,2024-06-02 17:04:00,0
599,35,356,2,3594.08,Payment,10541.05,14135.13,,2024-12-21 22:13:00,0
600,28,323,10,289.47,Deposit,9673.26,9962.73,ATM,2024-11-18 13:38:00,0
601,67,295,9,4950.24,Withdrawal,18542.11,23492.35,Branch,2024-10-21 16:46:00,0
602,127,313,3,-2672.78,Payment,19585.15,16912.370000000003,Online,2024-11-08 03:01:00,0
603,31,316,4,4989.87,Payment,909.84,5899.71,ATM,2024-11-11 17:51:00,0
604,3,354,4,-2183.73,Deposit,6155.45,3971.72,ATM,2024-12-19 00:07:00,0
605,88,292,7,1159.93,Transfer,16640.86,17800.79,,2024-10-18 10:53:00,0
606,173,243,8,2972.54,Transfer,9629.91,12602.45,Branch,2024-08-30 17:57:00,0
607,106,267,1,-2006.56,Transfer,11103.54,9096.98,Online,2024-09-23 06:36:00,0
608,91,77,2,-2195.4,Payment,6783.05,4587.65,Branch,2024-03-17 20:34:00,0
609,147,200,10,-3126.21,Payment,17291.87,14165.66,ATM,2024-07-18 22:54:00,0
610,9,212,5,-4132.02,Payment,7431.67,3299.65,ATM,2024-07-30 06:33:00,0
611,29,20,6,2777.9,Withdrawal,8875.48,11653.38,Online,2024-01-20 15:57:00,0
612,49,248,6,2324.41,Deposit,15510.66,17835.07,,2024-09-04 03:52:00,1
613,133,106,3,2245.71,Payment,7751.76,9997.47,Online,2024-04-15 00:19:00,0
614,176,45,10,-1667.1,Deposit,2062.06,394.96,ATM,2024-02-14 00:36:00,0
615,164,165,4,-2994.44,Deposit,5532.99,2538.55,ATM,2024-06-13 14:42:00,0
616,39,141,3,-3855.4,Transfer,4131.55,276.1500000000001,ATM,2024-05-20 17:20:00,0
617,181,294,5,-2551.75,Withdrawal,6227.55,3675.8,ATM,2024-10-20 17:28:00,0
618,8,346,8,-4495.44,Payment,1076.0,-3419.44,Branch,2024-12-11 12:11:00,0
619,152,316,8,-1443.76,Transfer,16348.84,14905.08,Online,2024-11-11 14:36:00,0
620,179,50,8,-444.16,Transfer,9410.92,8966.76,,2024-02-19 04:55:00,0
621,67,201,6,-3166.47,Payment,15775.57,12609.1,ATM,2024-07-19 14:31:00,0
622,122,180,2,-213.48,Deposit,5645.15,5431.67,ATM,2024-06-28 19:36:00,0
623,27,55,7,-1741.3,Transfer,15848.62,14107.320000000002,Branch,2024-02-24 12:37:00,0
624,159,281,4,-3409.8,Deposit,7676.33,4266.53,ATM,2024-10-07 06:52:00,0
625,111,291,7,2873.27,Withdrawal,3461.71,6334.98,Online,2024-10-17 23:59:00,0
626,125,304,2,960.75,Deposit,11101.75,12062.5,Branch,2024-10-30 05:19:00,0
627,18,56,10,1855.09,Withdrawal,6548.16,8403.25,Online,2024-02-25 02:13:00,0
628,149,76,1,1608.81,Deposit,10625.12,12233.93,Branch,2024-03-16 19:36:00,0
629,53,154,6,702.76,Transfer,18370.03,19072.79,Branch,2024-06-02 22:58:00,0
630,23,5,10,1114.91,Transfer,16952.73,18067.64,ATM,2024-01-05 01:23:00,0
631,14,361,1,600.3,Withdrawal,2193.97,2794.2699999999995,ATM,2024-12-26 00:15:00,0
632,152,321,7,-1818.73,Payment,8120.65,6301.92,Branch,2024-11-16 17:13:00,0
633,122,97,3,554.22,Withdrawal,16799.25,17353.47,,2024-04-06 09:55:00,0
634,35,37,1,1483.89,Withdrawal,14426.78,15910.67,Branch,2024-02-06 21:27:00,1
635,35,71,2,1422.43,Deposit,17203.06,18625.49,Branch,2024-03-11 19:11:00,0
636,109,231,9,-1152.85,Deposit,3715.82,2562.9700000000003,Online,2024-08-18 18:31:00,0
637,61,138,9,-891.62,Withdrawal,669.24,-222.38,Online,2024-05-17 18:30:00,0
638,29,247,10,4617.38,Transfer,2841.75,7459.13,ATM,2024-09-03 14:33:00,0
639,157,126,2,-275.48,Deposit,13681.48,13406.0,ATM,2024-05-05 19:03:00,0
640,137,241,1,-459.65,Payment,11479.31,11019.66,ATM,2024-08-28 13:22:00,0
641,76,86,5,-4646.74,Deposit,14539.43,9892.69,ATM,2024-03-26 01:40:00,0
642,44,27,10,1563.2,Deposit,16177.92,17741.12,Online,2024-01-27 09:31:00,0
643,130,143,2,-2479.49,Payment,5504.34,3024.8500000000004,ATM,2024-05-22 00:47:00,0
644,45,78,10,1591.56,Withdrawal,16156.81,17748.37,ATM,2024-03-18 22:15:00,0
645,136,176,1,4840.72,Payment,11910.88,16751.6,,2024-06-24 15:48:00,1
646,198,122,7,1606.67,Withdrawal,4217.13,5823.8,ATM,2024-05-01 01:41:00,0
647,30,86,1,-359.85,Withdrawal,6027.34,5667.49,,2024-03-26 12:43:00,0
648,122,75,5,304.42,Withdrawal,237.26,541.6800000000001,Branch,2024-03-15 12:43:00,0
649,136,50,1,4177.12,Payment,19123.67,23300.79,Branch,2024-02-19 19:58:00,0
650,70,139,6,-2329.12,Withdrawal,5106.88,2777.76,Branch,2024-05-18 14:49:00,0
651,62,100,10,199.52,Transfer,6265.4,6464.92,Online,2024-04-09 21:00:00,0
652,4,51,7,252.64,Payment,7030.33,7282.97,ATM,2024-02-20 08:12:00,0
653,159,30,2,4385.05,Transfer,19009.78,23394.83,Online,2024-01-30 22:07:00,0
654,155,193,3,1563.95,Withdrawal,17920.03,19483.98,,2024-07-11 08:18:00,0
655,20,142,8,2693.59,Deposit,5146.73,7840.32,Online,2024-05-21 08:49:00,0
656,100,31,6,-2417.61,Withdrawal,3558.59,1140.98,Online,2024-01-31 15:59:00,0
657,101,331,3,-79.43,Transfer,10812.64,10733.21,Branch,2024-11-26 06:39:00,0
658,114,53,5,-4651.39,Transfer,11426.89,6775.499999999999,ATM,2024-02-22 14:01:00,0
659,39,20,1,1646.06,Payment,3032.15,4678.21,ATM,2024-01-20 12:36:00,0
660,182,245,8,-639.42,Deposit,10802.57,10163.15,Online,2024-09-01 12:44:00,0
661,124,291,2,353.04,Payment,6668.79,7021.83,ATM,2024-10-17 12:03:00,0
662,166,188,2,346.26,Transfer,1609.14,1955.4,Branch,2024-07-06 09:41:00,0
663,142,197,1,1607.34,Withdrawal,13917.65,15524.99,Online,2024-07-15 20:44:00,0
664,22,98,8,-3600.57,Deposit,507.29,-3093.28,,2024-04-07 15:24:00,0
665,139,256,5,339.4,Withdrawal,19331.48,19670.88,Online,2024-09-12 01:21:00,0
666,185,208,1,-3818.13,Withdrawal,18801.8,14983.669999999998,,2024-07-26 23:37:00,0
667,19,73,1,-111.05,Deposit,9424.39,9313.34,Online,2024-03-13 07:44:00,0
668,4,324,3,-4500.42,Payment,16414.78,11914.36,Online,2024-11-19 14:39:00,0
669,152,55,2,-3858.2,Withdrawal,1262.2,-2596.0,,2024-02-24 13:21:00,0
670,189,167,7,-3791.98,Transfer,6431.8,2639.82,,2024-06-15 01:37:00,0
671,17,141,2,-3587.63,Withdrawal,3361.02,-226.61000000000013,ATM,2024-05-20 17:10:00,0
672,149,69,1,-4000.32,Deposit,15553.23,11552.91,Online,2024-03-09 15:05:00,0
673,46,362,2,1517.56,Deposit,8324.44,9842.0,Branch,2024-12-27 22:08:00,0
674,164,268,5,-495.81,Deposit,18761.79,18265.98,Online,2024-09-24 19:11:00,0
675,157,322,2,3264.84,Payment,6957.07,10221.91,Online,2024-11-17 17:15:00,0
676,136,317,2,-1380.99,Withdrawal,9284.32,7903.33,,2024-11-12 08:03:00,0
677,39,255,8,-3236.76,Payment,1080.55,-2156.21,ATM,2024-09-11 09:13:00,0
678,86,233,10,-4566.83,Payment,18497.23,13930.4,,2024-08-20 05:50:00,0
679,132,37,2,3950.79,Deposit,11854.13,15804.919999999998,ATM,2024-02-06 13:12:00,0
680,84,57,4,-1738.68,Deposit,4742.37,3003.69,Branch,2024-02-26 06:24:00,0
681,19,300,8,-155.92,Payment,2898.83,2742.91,Branch,2024-10-26 05:24:00,0
682,118,324,4,-1414.1,Withdrawal,4044.22,2630.12,,2024-11-19 01:44:00,0
683,72,57,3,3516.51,Transfer,8364.48,11880.99,ATM,2024-02-26 07:56:00,0
684,41,88,10,781.21,Payment,1729.49,2510.7,Branch,2024-03-28 06:37:00,0
685,119,8,5,2300.18,Withdrawal,4956.63,7256.809999999999,Branch,2024-01-08 18:14:00,0
686,152,294,3,3982.52,Deposit,19603.68,23586.2,Online,2024-10-20 15:46:00,0
687,9,272,7,-1056.8,Deposit,9048.83,7992.03,,2024-09-28 02:35:00,0
688,178,112,7,-3672.88,Withdrawal,4781.25,1108.37,Online,2024-04-21 00:30:00,0
689,42,293,8,2472.87,Transfer,19528.42,22001.29,Branch,2024-10-19 04:55:00,0
690,48,321,6,-357.04,Deposit,17207.65,16850.61,Online,2024-11-16 12:57:00,0
691,136,152,1,-740.98,Deposit,13961.1,13220.12,,2024-05-31 21:05:00,0
692,86,264,1,4453.22,Deposit,17759.56,22212.78,Online,2024-09-20 12:23:00,0
693,11,188,6,-3247.33,Withdrawal,11215.16,7967.83,,2024-07-06 04:21:00,0
694,30,298,8,3711.31,Payment,15063.47,18774.78,,2024-10-24 10:22:00,0
695,129,142,7,-4455.4,Deposit,6904.53,2449.13,Branch,2024-05-21 16:33:00,0
696,121,348,9,3253.79,Payment,9039.57,12293.36,ATM,2024-12-13 21:44:00,0
697,17,235,4,-4126.91,Transfer,17958.92,13832.009999999998,ATM,2024-08-22 02:06:00,0
698,29,255,3,-3495.02,Deposit,10413.75,6918.73,Online,2024-09-11 09:26:00,0
699,139,243,3,-1533.0,Deposit,14754.18,13221.18,Online,2024-08-30 09:12:00,0
700,60,331,9,-1641.23,Transfer,13115.21,11473.98,ATM,2024-11-26 15:37:00,0
701,136,228,9,-419.93,Deposit,17965.64,17545.71,ATM,2024-08-15 05:50:00,0
702,124,148,6,2697.5,Payment,2966.77,5664.27,ATM,2024-05-27 14:10:00,0
703,42,147,9,-3177.19,Withdrawal,16786.63,13609.44,,2024-05-26 05:15:00,0
704,82,65,10,-591.11,Payment,3689.93,3098.82,Online,2024-03-05 21:20:00,1
705,38,230,6,398.67,Withdrawal,10672.86,11071.53,Online,2024-08-17 00:25:00,0
706,197,235,3,4278.11,Withdrawal,85.89,4364.0,ATM,2024-08-22 20:45:00,0
707,75,342,10,-3529.17,Payment,6773.69,3244.5199999999995,Online,2024-12-07 23:30:00,0
708,36,60,9,-1919.18,Payment,12350.44,10431.26,,2024-02-29 14:22:00,0
709,15,329,10,-3048.5,Payment,15625.67,12577.17,ATM,2024-11-24 06:01:00,0
710,115,263,2,-1055.76,Payment,6355.16,5299.4,Online,2024-09-19 21:23:00,0
711,184,190,7,-1138.87,Transfer,5693.01,4554.14,ATM,2024-07-08 09:28:00,0
712,23,228,4,2415.28,Deposit,16073.71,18488.99,ATM,2024-08-15 05:51:00,0
713,109,72,7,3355.12,Withdrawal,2872.79,6227.91,ATM,2024-03-12 15:55:00,0
714,86,303,2,2561.14,Payment,132.38,2693.52,ATM,2024-10-29 13:11:00,0
715,182,71,10,-3007.42,Payment,5789.26,2781.84,Branch,2024-03-11 01:52:00,0
716,150,253,5,592.81,Payment,4490.4,5083.209999999999,Online,2024-09-09 04:16:00,0
717,164,64,8,1538.13,Transfer,8343.14,9881.27,Branch,2024-03-04 22:41:00,0
718,31,253,5,4943.33,Payment,11977.83,16921.16,ATM,2024-09-09 18:30:00,0
719,67,356,8,3182.81,Payment,10250.52,13433.33,Online,2024-12-21 08:10:00,0
720,38,237,6,3783.17,Payment,7147.71,10930.88,Online,2024-08-24 08:23:00,0
721,92,149,1,-2083.36,Deposit,10277.33,8193.97,,2024-05-28 03:38:00,0
722,140,162,6,3268.22,Transfer,5429.18,8697.4,ATM,2024-06-10 03:34:00,0
723,37,71,1,181.71,Payment,15576.16,15757.87,Branch,2024-03-11 10:58:00,0
724,27,80,4,33.83,Withdrawal,15902.13,15935.96,Online,2024-03-20 13:29:00,0
725,30,9,3,-204.82,Withdrawal,13821.01,13616.19,,2024-01-09 14:56:00,1
726,134,89,6,2098.95,Withdrawal,14889.2,16988.15,Online,2024-03-29 07:08:00,0
727,37,158,4,-3746.56,Transfer,19622.19,15875.63,Branch,2024-06-06 22:48:00,0
728,20,248,1,2573.34,Transfer,3927.02,6500.360000000001,Online,2024-09-04 21:32:00,0
729,121,130,2,-4567.19,Withdrawal,13351.73,8784.54,Online,2024-05-09 03:58:00,0
730,151,95,4,1706.01,Payment,1815.59,3521.6,ATM,2024-04-04 18:22:00,0
731,129,124,10,49.09,Transfer,1982.11,2031.2,Online,2024-05-03 16:13:00,0
732,73,276,3,-4956.71,Withdrawal,18484.64,13527.93,Branch,2024-10-02 11:44:00,0
733,113,93,2,3347.42,Withdrawal,8481.84,11829.26,,2024-04-02 13:07:00,0
734,81,239,2,-3896.84,Payment,9916.32,6019.48,ATM,2024-08-26 22:18:00,0
735,11,168,2,-62.87,Deposit,5672.23,5609.36,ATM,2024-06-16 21:53:00,0
736,142,149,7,4849.62,Transfer,3775.7,8625.32,Online,2024-05-28 15:43:00,0
737,4,345,8,-3948.28,Payment,10453.25,6504.969999999999,Online,2024-12-10 03:09:00,0
738,178,53,10,2414.32,Withdrawal,1294.21,3708.53,,2024-02-22 10:12:00,0
739,104,120,2,3381.09,Withdrawal,5570.37,8951.46,ATM,2024-04-29 20:25:00,0
740,171,208,10,4875.23,Payment,2947.48,7822.709999999999,Branch,2024-07-26 03:07:00,0
741,128,322,4,4424.03,Transfer,1992.07,6416.099999999999,Online,2024-11-17 02:31:00,0
742,46,310,7,1792.04,Deposit,6055.05,7847.09,Online,2024-11-05 02:42:00,0
743,197,239,8,-2980.68,Deposit,9805.01,6824.33,ATM,2024-08-26 17:21:00,0
744,139,10,9,4525.8,Withdrawal,19814.23,24340.03,Online,2024-01-10 12:28:00,0
745,97,236,8,-4640.19,Transfer,11133.33,6493.14,ATM,2024-08-23 22:10:00,0
746,35,200,5,-125.45,Deposit,11377.1,11251.65,Branch,2024-07-18 21:35:00,0
747,147,244,8,622.55,Transfer,10133.7,10756.25,Branch,2024-08-31 08:31:00,0
748,97,347,10,-1472.36,Transfer,6409.66,4937.3,Online,2024-12-12 18:02:00,0
749,94,299,6,-4731.0,Withdrawal,7611.47,2880.4700000000003,Branch,2024-10-25 11:22:00,0
750,15,127,4,-2653.78,Deposit,11850.63,9196.85,Online,2024-05-06 09:07:00,0
751,6,167,9,-4626.22,Payment,11360.99,6734.77,Branch,2024-06-15 08:01:00,0
752,151,163,1,-1222.62,Withdrawal,6448.43,5225.81,Online,2024-06-11 15:06:00,0
753,53,255,6,27.69,Deposit,3332.54,3360.23,ATM,2024-09-11 11:27:00,0
754,163,275,2,-2859.2,Deposit,950.63,-1908.57,Branch,2024-10-01 07:39:00,0
755,24,49,10,918.65,Deposit,1345.4,2264.05,Branch,2024-02-18 13:13:00,0
756,20,259,5,3041.27,Deposit,13269.13,16310.4,ATM,2024-09-15 06:26:00,0
757,160,233,9,1715.6,Deposit,17617.93,19333.53,,2024-08-20 18:31:00,0
758,191,138,8,4371.63,Transfer,18692.72,23064.35,Online,2024-05-17 16:12:00,0
759,38,78,4,2464.34,Withdrawal,16882.44,19346.78,Branch,2024-03-18 10:55:00,0
760,17,212,4,-2330.65,Transfer,12920.85,10590.2,ATM,2024-07-30 21:38:00,0
761,62,77,2,-3080.84,Payment,15940.9,12860.06,ATM,2024-03-17 14:31:00,0
762,112,332,7,4056.56,Deposit,3187.17,7243.73,,2024-11-27 00:16:00,0
763,72,91,9,1442.94,Withdrawal,19275.74,20718.68,Branch,2024-03-31 00:03:00,0
764,22,309,6,-2020.21,Deposit,18011.5,15991.29,Branch,2024-11-04 11:42:00,0
765,24,72,7,-2639.59,Withdrawal,10439.15,7799.559999999999,ATM,2024-03-12 15:56:00,0
766,154,161,2,-1707.14,Transfer,16116.83,14409.69,,2024-06-09 13:13:00,0
767,45,141,4,-605.25,Withdrawal,17258.0,16652.75,Online,2024-05-20 15:34:00,0
768,29,280,6,-762.19,Payment,19266.31,18504.120000000003,,2024-10-06 11:30:00,0
769,79,331,1,4668.05,Payment,16829.46,21497.51,Online,2024-11-26 22:58:00,0
770,62,283,5,-1153.1,Withdrawal,18063.14,16910.04,Online,2024-10-09 17:55:00,0
771,114,5,7,4097.89,Withdrawal,18550.15,22648.04,ATM,2024-01-05 09:05:00,0
772,194,153,4,-2896.14,Withdrawal,18317.82,15421.68,ATM,2024-06-01 20:26:00,0
773,71,252,2,-289.09,Withdrawal,18529.94,18240.85,ATM,2024-09-08 22:27:00,0
774,26,358,3,-2390.3,Payment,7037.13,4646.83,ATM,2024-12-23 14:44:00,0
775,14,323,3,-565.95,Deposit,61.52,-504.43000000000006,,2024-11-18 20:19:00,0
776,22,81,2,-2503.96,Withdrawal,16939.21,14435.25,Branch,2024-03-21 10:28:00,0
777,189,134,3,-3265.21,Withdrawal,15990.57,12725.36,,2024-05-13 02:26:00,0
778,101,293,7,-2755.13,Payment,18462.25,15707.12,,2024-10-19 02:29:00,0
779,180,26,3,-989.65,Payment,12007.85,11018.2,,2024-01-26 02:23:00,0
780,146,8,2,2185.83,Transfer,15467.19,17653.02,Branch,2024-01-08 21:31:00,0
781,183,98,4,4460.52,Withdrawal,5759.24,10219.76,Branch,2024-04-07 12:08:00,0
782,53,111,10,4952.07,Transfer,14534.16,19486.23,,2024-04-20 13:11:00,0
783,38,149,1,4761.28,Payment,12353.6,17114.88,,2024-05-28 11:37:00,0
784,118,6,2,-311.18,Payment,19487.98,19176.8,Branch,2024-01-06 21:13:00,0
785,182,306,7,-2437.74,Deposit,11140.0,8702.26,Online,2024-11-01 10:59:00,0
786,91,344,10,4672.1,Withdrawal,107.22,4779.320000000001,Branch,2024-12-09 09:25:00,0
787,34,22,9,804.87,Transfer,3397.33,4202.2,Branch,2024-01-22 10:56:00,0
788,23,364,6,304.24,Payment,5208.12,5512.36,ATM,2024-12-29 01:08:00,0
789,72,221,6,-2170.74,Payment,12258.63,10087.89,ATM,2024-08-08 16:20:00,0
790,43,252,6,2636.75,Transfer,11113.49,13750.24,Branch,2024-09-08 01:12:00,0
791,59,19,3,-297.52,Deposit,14119.26,13821.74,Branch,2024-01-19 03:57:00,0
792,11,183,8,4888.19,Payment,9155.19,14043.38,Online,2024-07-01 23:55:00,0
793,90,105,2,3681.73,Withdrawal,16699.07,20380.8,ATM,2024-04-14 18:57:00,0
794,55,3,10,260.15,Payment,8328.38,8588.529999999999,Online,2024-01-03 07:49:00,0
795,25,14,6,-2157.19,Withdrawal,7883.4,5726.209999999999,Online,2024-01-14 10:09:00,0
796,118,233,8,1283.57,Transfer,11884.09,13167.66,Online,2024-08-20 10:02:00,0
797,116,292,6,-3706.8,Withdrawal,16031.16,12324.36,ATM,2024-10-18 10:51:00,0
798,19,309,9,-1186.09,Transfer,5103.28,3917.19,,2024-11-04 12:05:00,0
799,54,199,3,2794.93,Withdrawal,12943.36,15738.29,,2024-07-17 03:19:00,0
800,111,351,5,1035.14,Transfer,13310.41,14345.55,ATM,2024-12-16 16:12:00,0
801,100,138,8,630.57,Withdrawal,1804.45,2435.02,Branch,2024-05-17 11:39:00,0
802,162,48,7,-4595.62,Deposit,19465.44,14869.82,,2024-02-17 20:43:00,0
803,127,323,9,1472.25,Withdrawal,5814.06,7286.31,Branch,2024-11-18 02:58:00,0
804,77,66,3,1843.14,Withdrawal,16830.76,18673.9,Branch,2024-03-06 09:36:00,0
805,20,263,1,-3923.68,Deposit,8260.39,4336.709999999999,Branch,2024-09-19 21:46:00,0
806,65,131,6,855.68,Payment,2278.71,3134.39,Branch,2024-05-10 05:50:00,0
807,101,43,1,-837.48,Payment,6278.93,5441.450000000001,Branch,2024-02-12 21:28:00,0
808,68,96,6,-2889.32,Withdrawal,14940.59,12051.27,ATM,2024-04-05 21:06:00,0
809,5,203,1,-3833.22,Deposit,13116.02,9282.8,Branch,2024-07-21 22:25:00,0
810,191,250,10,-1972.0,Withdrawal,13813.25,11841.25,Branch,2024-09-06 09:05:00,0
811,4,58,4,3159.68,Transfer,17180.24,20339.92,,2024-02-27 15:41:00,0
812,62,321,7,3581.89,Transfer,1721.87,5303.76,Branch,2024-11-16 04:30:00,0
813,30,79,3,2387.81,Withdrawal,19277.34,21665.15,Branch,2024-03-19 00:55:00,0
814,63,151,4,694.3,Payment,1018.44,1712.74,Online,2024-05-30 03:40:00,0
815,111,254,7,2370.78,Payment,740.34,3111.1200000000003,Branch,2024-09-10 15:32:00,0
816,157,119,8,2142.9,Withdrawal,8440.09,10582.99,ATM,2024-04-28 17:04:00,0
817,166,243,7,-3830.59,Withdrawal,8966.51,5135.92,Branch,2024-08-30 00:10:00,0
818,50,177,8,-618.89,Transfer,11753.17,11134.28,ATM,2024-06-25 19:54:00,0
819,169,68,8,3831.73,Payment,19196.07,23027.8,ATM,2024-03-08 15:51:00,1
820,42,107,10,-2175.43,Withdrawal,13341.13,11165.7,,2024-04-16 05:12:00,0
821,126,213,2,4430.55,Transfer,6073.04,10503.59,,2024-07-31 17:03:00,1
822,92,183,5,1769.28,Payment,16558.97,18328.25,Online,2024-07-01 02:21:00,0
823,159,62,4,619.81,Deposit,5156.44,5776.25,ATM,2024-03-02 11:49:00,0
824,143,78,5,3534.08,Transfer,14128.1,17662.18,Branch,2024-03-18 14:53:00,0
825,28,313,10,2821.56,Payment,16472.2,19293.76,Online,2024-11-08 16:06:00,0
826,31,186,4,-3429.67,Payment,14163.27,10733.6,Branch,2024-07-04 23:55:00,0
827,166,172,6,3191.61,Transfer,16971.9,20163.51,Branch,2024-06-20 13:49:00,0
828,63,175,8,-2132.42,Deposit,1704.68,-427.74,ATM,2024-06-23 22:48:00,0
829,162,78,4,2532.06,Transfer,15744.31,18276.37,,2024-03-18 13:26:00,0
830,118,350,9,-1382.26,Payment,8851.57,7469.309999999999,Online,2024-12-15 22:51:00,0
831,18,174,2,-1851.95,Withdrawal,8681.45,6829.500000000001,Branch,2024-06-22 01:42:00,0
832,39,30,10,4777.33,Withdrawal,8386.11,13163.44,ATM,2024-01-30 23:47:00,0
833,89,144,1,4002.09,Transfer,14005.9,18007.989999999998,Branch,2024-05-23 20:13:00,0
834,160,334,10,-578.56,Payment,17753.5,17174.94,Branch,2024-11-29 06:56:00,0
835,10,172,9,-1100.06,Withdrawal,10409.39,9309.33,ATM,2024-06-20 06:05:00,0
836,80,175,9,2570.46,Payment,468.43,3038.89,ATM,2024-06-23 07:53:00,0
837,186,259,7,-3895.58,Transfer,16831.67,12936.089999999998,ATM,2024-09-15 20:32:00,0
838,13,230,2,-2020.39,Withdrawal,9062.94,7042.55,,2024-08-17 23:37:00,0
839,161,305,9,-2661.62,Payment,5690.71,3029.09,,2024-10-31 22:24:00,0
840,64,168,2,164.52,Withdrawal,16456.85,16621.37,ATM,2024-06-16 14:06:00,0
841,109,42,7,-4077.51,Transfer,17770.19,13692.679999999998,Branch,2024-02-11 06:28:00,0
842,174,207,9,882.39,Payment,17440.3,18322.69,Branch,2024-07-25 20:27:00,1
843,177,214,8,3238.12,Withdrawal,10115.72,13353.84,Branch,2024-08-01 22:29:00,0
844,181,271,9,-3819.42,Transfer,9108.65,5289.23,Online,2024-09-27 23:10:00,0
845,95,309,2,3523.18,Withdrawal,2417.33,5940.51,ATM,2024-11-04 01:33:00,0
846,96,192,5,-1967.4,Withdrawal,559.56,-1407.84,,2024-07-10 04:50:00,0
847,13,146,5,-2844.19,Deposit,41.72,-2802.4700000000003,ATM,2024-05-25 02:55:00,0
848,124,159,10,657.64,Deposit,15626.99,16284.63,Branch,2024-06-07 23:53:00,0
849,196,259,3,1364.6,Transfer,13344.41,14709.01,,2024-09-15 23:20:00,0
850,160,210,10,-1127.65,Deposit,6779.96,5652.31,Online,2024-07-28 21:56:00,0
851,72,85,2,2072.09,Transfer,11220.89,13292.98,Online,2024-03-25 20:35:00,0
852,159,296,9,2576.15,Deposit,15011.17,17587.32,Online,2024-10-22 03:42:00,0
853,47,141,1,2867.57,Withdrawal,16593.81,19461.38,Branch,2024-05-20 02:51:00,0
854,83,302,7,-4550.16,Transfer,6799.13,2248.9700000000003,,2024-10-28 13:01:00,0
855,82,132,7,-4089.75,Transfer,10835.59,6745.84,ATM,2024-05-11 04:11:00,0
856,23,158,3,4521.65,Withdrawal,1178.27,5699.92,ATM,2024-06-06 05:01:00,0
857,77,51,7,-1799.59,Transfer,17860.22,16060.63,ATM,2024-02-20 12:52:00,0
858,14,123,4,2521.34,Transfer,9859.59,12380.93,Branch,2024-05-02 03:17:00,0
859,119,209,9,-4345.42,Deposit,8149.88,3804.46,,2024-07-27 00:17:00,0
860,151,127,2,2629.78,Transfer,6092.26,8722.04,Branch,2024-05-06 14:05:00,0
861,129,73,4,-1266.95,Payment,15640.47,14373.52,Branch,2024-03-13 17:28:00,0
862,119,149,10,1530.59,Withdrawal,10.86,1541.4499999999998,Branch,2024-05-28 08:38:00,0
863,175,180,7,3424.39,Deposit,11703.18,15127.57,ATM,2024-06-28 01:10:00,0
864,145,154,2,-4102.85,Deposit,16609.96,12507.11,ATM,2024-06-02 13:13:00,0
865,82,326,6,-2386.39,Payment,5460.26,3073.8700000000003,ATM,2024-11-21 10:13:00,0
866,154,9,6,4140.18,Withdrawal,12928.87,17069.050000000003,Online,2024-01-09 19:30:00,0
867,3,212,3,557.91,Withdrawal,15249.3,15807.21,Online,2024-07-30 20:41:00,0
868,8,345,8,-3765.84,Deposit,16549.34,12783.5,ATM,2024-12-10 12:11:00,0
869,179,64,1,-373.07,Transfer,8891.55,8518.48,,2024-03-04 23:01:00,0
870,175,99,6,-4100.33,Deposit,16168.29,12067.96,,2024-04-08 07:31:00,0
871,10,253,5,4045.08,Withdrawal,142.71,4187.79,Branch,2024-09-09 03:55:00,0
872,129,88,8,517.85,Payment,1307.21,1825.06,,2024-03-28 23:04:00,0
873,146,268,4,2288.99,Deposit,3837.03,6126.02,Online,2024-09-24 22:43:00,0
874,65,233,9,-4980.45,Withdrawal,12819.33,7838.88,Online,2024-08-20 10:27:00,0
875,105,63,5,1801.73,Deposit,9911.49,11713.22,Online,2024-03-03 23:14:00,0
876,108,230,9,-1837.58,Transfer,3892.16,2054.58,Online,2024-08-17 18:51:00,0
877,189,354,4,-761.8,Deposit,18339.9,17578.100000000002,,2024-12-19 05:21:00,0
878,161,15,2,-200.34,Deposit,11850.62,11650.28,ATM,2024-01-15 08:15:00,0
879,62,28,6,3216.34,Withdrawal,18870.95,22087.29,Branch,2024-01-28 03:40:00,0
880,32,32,2,4167.14,Withdrawal,6265.59,10432.73,Online,2024-02-01 04:03:00,0
881,114,155,1,1107.39,Withdrawal,1315.81,2423.2,Online,2024-06-03 17:03:00,0
882,98,50,7,1173.02,Deposit,4662.24,5835.26,Online,2024-02-19 14:24:00,0
883,110,318,10,-3987.22,Transfer,9081.54,5094.3200000000015,ATM,2024-11-13 18:12:00,0
884,4,35,10,928.86,Payment,18087.4,19016.26,,2024-02-04 20:32:00,0
885,108,318,8,-553.76,Payment,2753.45,2199.69,Online,2024-11-13 01:08:00,0
886,112,334,9,2543.74,Withdrawal,11673.32,14217.06,,2024-11-29 04:30:00,0
